
============================== Problem Instance ===================================
nbVessels : 100
Release Date : 
1.4439933869646655 0.43313612644023247 0.7889024742865594 0.009584884722688036 1.301472851953461 0.2141029348721719 0.30299213533527536 1.2653243794659168 1.0917227258626803 0.23905971610076193 0.26175151242551675 1.1273214402453582 0.04895099454444196 0.33588641504392647 0.06531098582939632 1.3781279847341144 1.7797355894565754 1.0849314085991681 1.04761957287675 1.000793632226152 0.5100827833739727 1.6047839834639117 1.9348458469300711 0.1932309529713403 1.7438339964589535 1.5813803550884018 0.7884006018713201 1.8976736463985875 0.6435170588587722 1.6117938152321492 1.5805902788657782 1.292554119918737 0.25919148508164924 0.4516371158464143 0.8966152891797963 1.9929554162530236 0.10778987546825824 0.335083027387153 0.16482940395720558 1.0671201954373106 1.5449113168906485 0.17908822305878802 1.2878802862888452 1.4003284549580042 1.8729751347823984 1.1884823327949108 0.5805530489322268 1.423781755161979 0.1940972637436793 0.1461636358225482 1.5158438566764834 0.7749632219979887 0.6430038144360117 0.5027195473744221 0.9389913964045831 0.06726656128064734 0.8247498620974536 0.2723695255546179 0.1298994212747222 1.6205196524603005 1.0339650534908253 0.6972048843068717 1.377584895452346 1.7403527530672616 1.1467999535385105 0.6592792248691544 0.5759902279959337 1.9331921830870675 0.9537007529017505 0.9001805888958978 0.7587015297873361 0.3049866340622944 0.14059285776063635 1.2502947632060666 0.46081692133605134 1.3156030669377548 0.12800696651983912 1.2750474453946796 0.329413327562025 0.0471550451866567 1.5421348627323628 0.0129911219203791 1.499761613459965 0.19335723627226575 0.21875399461813072 1.8106801581243404 1.9126453752178685 1.0883253040022283 1.3304151845624201 0.6518563622716356 1.9688394132183609 0.2670704607967236 1.4792381126561376 0.8335449577632568 0.700008817090245 0.2862650123293815 0.4121154841380035 1.359239416296303 1.9809915956466486 1.8326837181552005 
nbZones : 23
Capacity : 
1 2 4 4 5 4 5 3 5 3 4 3 3 4 4 3 1 2 3 2 2 3 1 

Vessel : 0
  Activity : 1 | 1.4997155611036928 | 14.997155611036927 | 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
  Activity : 2 | 1.1205352061096887 | 11.205352061096887 | 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
  Activity : 3 | 1.0995097857515415 | 10.995097857515415 | 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
  Activity : 4 | 1.4802313626336412 | 14.802313626336412 | 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
  Activity : 5 | 1.0514381865878484 | 10.514381865878484 | 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
  Activity : 6 | 1.9112192468539582 | 19.112192468539583 | 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
  Activity : 7 | 1.764149003300644 | 17.64149003300644 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
  Activity : 8 | 1.7581106966244873 | 17.581106966244874 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
  Activity : 9 | 1.2619517229403563 | 12.619517229403563 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
  Activity : 10 | 1.0299228963433968 | 10.299228963433968 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
Vessel : 1
  Activity : 1 | 1.7032949917035531 | 17.03294991703553 | 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
  Activity : 2 | 1.6306056204008623 | 16.306056204008623 | 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
  Activity : 3 | 1.6112765657674173 | 16.112765657674174 | 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
  Activity : 4 | 1.3774404053274973 | 13.774404053274974 | 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
  Activity : 5 | 1.507192199603299 | 15.07192199603299 | 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
  Activity : 6 | 1.8745051613024013 | 18.745051613024014 | 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
